gameIndex,winner,gameDuration,score0,score1,id,className,team,role,dmgType,kills,deaths,assists,kda,dmgDealtTotal,dmgDealtToHeroes,dmgTaken,hpHealed,dpsToHeroes,hpsHealed,maxBurst1s,maxBurst3s,spellCastsQ,spellCastsE,level,gold,totalGold,goldPerMin,timeAlive,timeDead,survivalRate,killsPerMin,dmgEfficiency,items
23,1,252,15,152,bot0_3,Quiller,0,SLAYER,physical,1,6,2,0.5,7285,2975,5606,165,15.8,0.9,278,417,23,17,8,150,1950,464,188,65,0.744,0.2,0.53,"special_lifesteal;basic_power;basic_hp;basic_as;basic_armor;basic_power"
23,1,252,15,152,bot1_3,Wanderer,1,SLAYER,physical,11,1,12,23,22746,13772,4023,495,54.6,2,499,1098,22,16,11,56,3756,893,252,0,1,2.6,3.42,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_as;basic_power;basic_as;basic_power;basic_as;basic_hp;basic_hp"
23,1,252,15,152,bot0_4,Pyromancer,0,SLAYER,magical,2,6,1,0.5,7030,2625,7636,93,13.3,0.5,356,521,16,10,8,187,1987,472,198,54,0.785,0.5,0.34,"special_lifesteal;basic_hp;basic_hp;basic_power;basic_armor;basic_haste"
23,1,252,15,152,bot1_4,Oracle,1,MAGE,physical,3,0,14,17,5513,4450,3318,133,17.6,0.5,387,503,16,17,9,70,2770,659,252,0,1,0.7,1.34,"special_lifesteal;basic_power;basic_hp;basic_power;basic_hp;basic_hp;basic_as;basic_power;basic_as"
24,1,305,4,151,bot0_1,Reaper,0,SPLITPUSHER,magical,2,6,1,0.5,6319,3512,8830,0,15.3,0,284,425,24,14,8,274,2174,427,230,75,0.754,0.4,0.4,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_haste"
24,1,305,4,151,bot1_1,Jirina,1,FIGHTER,magical,4,1,22,26,14871,10077,3778,3012,34.3,10.3,406,667,30,12,11,183,3633,714,294,12,0.962,0.8,2.67,"special_gw;special_lifesteal;basic_hp;basic_power;basic_hp;basic_power;basic_mr;basic_hp;basic_haste;basic_mr;basic_haste"
24,1,305,4,151,bot0_2,Mage,0,MAGE,magical,2,7,2,0.57,13835,4659,7482,240,19.9,1,494,668,46,18,9,63,2438,479,234,71,0.767,0.4,0.62,"special_lifesteal;basic_power;basic_power;basic_power;basic_hp;basic_haste;basic_hp;basic_armor"
24,1,305,4,151,bot1_2,Goliath,1,TANK,physical,7,0,15,22,13780,7861,4414,2801,25.8,9.2,379,660,35,28,11,167,3792,745,305,0,1,1.4,1.78,"basic_hp;basic_hp;basic_mr;basic_mr;basic_hp;basic_power;basic_as;basic_mr;basic_hp;basic_power;basic_haste;basic_power;basic_mr"
24,1,305,4,151,bot0_3,Eggchanter,0,SUPPORT,magical,0,6,4,0.67,5137,2254,10955,2747,9.9,12,125,172,24,12,8,163,2088,410,228,77,0.748,0,0.21,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_armor"
24,1,305,4,151,bot1_3,Summoner,1,MAGE,magical,2,2,16,9,8075,3797,3688,278,13.6,1,176,244,40,20,10,100,3000,590,279,26,0.914,0.4,1.03,"special_lifesteal;basic_hp;basic_hp;basic_mr;basic_power;basic_haste;basic_as;basic_hp;basic_mr;basic_power"
24,1,305,4,151,bot0_4,Cleric,0,SUPPORT,magical,0,7,4,0.57,6871,3696,8659,1754,16.6,7.9,312,377,29,23,9,18,2118,416,222,83,0.728,0,0.43,"special_gw;basic_hp;basic_hp;basic_power;basic_haste;basic_mr;basic_hp"
24,1,305,4,151,bot1_4,Bruiser,1,FIGHTER,physical,13,1,10,23,12742,8794,4969,337,28.8,1.1,363,615,54,37,11,218,4268,839,305,0,1,2.6,1.77,"special_gw;special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_as;basic_mr;basic_hp;basic_as;basic_mr;basic_power;basic_as"
25,0,552,150,138,bot0_1,Mage,0,MAGE,magical,8,8,14,2.75,24448,13144,13476,386,30.6,0.9,512,722,98,37,13,189,4864,529,430,122,0.779,0.9,0.98,"special_lifesteal;basic_power;basic_hp;basic_power;basic_hp;basic_mr;basic_haste;basic_mr;basic_hp;basic_armor;basic_power;basic_mr;basic_haste;basic_armor;basic_haste;basic_hp"
25,0,552,150,138,bot1_1,Jailer,1,TANK,magical,3,5,19,4.4,24204,12809,14891,0,27,0,420,663,49,46,14,212,4712,512,475,77,0.86,0.3,0.86,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_mr;basic_mr;basic_power;basic_haste;basic_armor;basic_hp;basic_mr;basic_hp;basic_armor;basic_as;basic_power"
25,0,552,150,138,bot0_2,Lynx,0,SLAYER,physical,10,4,13,5.75,28686,16585,13720,0,34.4,0,954,1112,90,74,13,287,5062,550,482,70,0.873,1.1,1.21,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_hp;basic_power;basic_mr;basic_as;basic_hp;basic_mr;basic_mr;basic_armor;basic_hp;basic_haste;basic_hp"
25,0,552,150,138,bot1_2,Volstrov,1,MAGE,magical,7,8,15,2.75,28592,14333,13096,0,29.5,0,248,536,36,34,15,289,5264,572,486,66,0.88,0.8,1.09,"special_gw;basic_hp;basic_hp;basic_hp;basic_mr;basic_power;basic_hp;basic_haste;basic_armor;basic_mr;basic_mr;basic_power;basic_hp;basic_hp;basic_hp;basic_mr"
25,0,552,150,138,bot0_3,Eggchanter,0,SUPPORT,magical,0,7,21,3,10006,4323,12213,8094,9.6,18,119,195,57,34,13,474,4049,440,449,102,0.815,0,0.35,"basic_hp;basic_hp;basic_mr;basic_haste;basic_hp;basic_mr;basic_power;basic_mr;basic_hp;basic_as;basic_armor;basic_mr;basic_haste"
25,0,552,150,138,bot1_3,Zephyr,1,SPLITPUSHER,magical,4,7,15,2.71,17284,9362,10297,360,21.6,0.8,673,722,53,49,14,296,4721,513,434,118,0.786,0.4,0.91,"special_lifesteal;basic_power;basic_hp;basic_power;basic_mr;basic_hp;basic_haste;basic_hp;basic_armor;basic_power;basic_hp;basic_mr;basic_mr;basic_haste;basic_power"
25,0,552,150,138,bot0_4,Jirina,0,FIGHTER,magical,6,4,17,5.75,21991,13246,14295,7776,27.3,16,557,702,77,31,13,244,4644,505,486,66,0.88,0.7,0.93,"special_lifesteal;basic_power;basic_hp;basic_mr;basic_power;basic_haste;basic_hp;basic_mr;basic_hp;basic_power;basic_armor;basic_haste;basic_mr;basic_mr;basic_haste"
25,0,552,150,138,bot1_4,Reaper,1,SPLITPUSHER,magical,9,4,12,5.25,23144,14127,11393,690,28.9,1.4,683,1182,58,34,14,98,5198,565,488,63,0.885,1,1.24,"basic_hp;basic_hp;special_lifesteal;basic_power;basic_mr;basic_power;basic_hp;basic_haste;basic_power;basic_armor;basic_hp;basic_mr;basic_power;basic_haste;basic_hp;basic_mr;basic_mr"
26,0,264,151,4,bot0_1,Lynx,0,SLAYER,physical,9,1,17,26,13651,7221,3575,0,28.6,0,419,661,47,35,11,129,3779,858,252,12,0.956,2,2.02,"basic_hp;basic_hp;basic_hp;basic_mr;basic_power;basic_hp;basic_mr;basic_as;basic_mr;basic_armor;basic_hp;basic_mr;basic_haste"
26,0,264,151,4,bot1_1,Kratoma,1,SLAYER,physical,0,8,1,0.13,5079,1485,7932,0,7.8,0,160,219,12,10,7,228,1778,404,191,73,0.723,0,0.19,"basic_hp;basic_hp;basic_mr;basic_mr;basic_power;basic_as"
26,0,264,151,4,bot0_2,Jirina,0,FIGHTER,magical,7,0,19,26,11339,5661,1938,1258,21.4,4.8,435,735,27,7,11,276,3676,835,264,0,1,1.6,2.92,"basic_hp;basic_hp;basic_mr;basic_hp;basic_mr;basic_hp;basic_haste;basic_mr;basic_hp;basic_power;basic_mr;basic_armor"
26,0,264,151,4,bot1_2,Summoner,1,MAGE,magical,1,8,0,0.13,4763,1251,7670,101,7.3,0.6,164,242,22,9,7,58,1858,422,171,93,0.648,0.2,0.16,"special_lifesteal;basic_power;basic_hp;basic_power;basic_mr;basic_haste"
26,0,264,151,4,bot0_3,Reaper,0,SPLITPUSHER,magical,8,0,15,23,18841,10479,3123,606,39.7,2.3,782,1182,39,21,11,254,3629,824,264,0,1,1.8,3.36,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_power;basic_power;basic_haste;basic_haste;basic_hp"
26,0,264,151,4,bot1_3,Mage,1,MAGE,magical,0,8,0,0,8795,2465,7919,115,14.7,0.7,325,513,32,14,7,211,1736,394,168,96,0.636,0,0.31,"special_lifesteal;basic_power;basic_hp;basic_mr;basic_haste"
26,0,264,151,4,bot0_4,Tamer,0,MAGE,magical,7,0,21,28,11735,8122,1711,4405,30.8,16.7,326,566,30,12,11,147,3722,845,264,0,1,1.6,4.75,"special_lifesteal;basic_power;basic_hp;basic_power;basic_haste;basic_power;basic_mr;basic_power;basic_hp;basic_power;basic_armor;basic_haste"
26,0,264,151,4,bot1_4,Eggchanter,1,SUPPORT,magical,0,7,1,0.14,3353,915,9415,2057,5,11.1,119,163,14,9,7,120,1695,385,185,79,0.7,0,0.1,"basic_hp;basic_hp;basic_hp;basic_mr;basic_power;basic_armor"
27,0,382,151,43,bot0_1,Lynx,0,SLAYER,physical,10,2,15,12.5,19147,10415,5454,577,29.4,1.6,387,768,53,48,12,165,4615,726,354,27,0.928,1.6,1.91,"special_lifesteal;basic_power;basic_power;basic_as;basic_hp;basic_power;basic_as;basic_hp;basic_as;basic_armor;basic_hp;basic_power;basic_armor;basic_mr;basic_power"
27,0,382,151,43,bot1_1,Oracle,1,MAGE,physical,1,7,6,1,11011,4425,7628,247,15.7,0.9,216,348,16,18,10,88,2688,423,281,100,0.737,0.2,0.58,"special_lifesteal;basic_power;basic_as;basic_power;basic_as;basic_hp;basic_armor;basic_mr;basic_hp"
27,0,382,151,43,bot0_2,Bruiser,0,FIGHTER,physical,6,2,24,15,23453,14238,5052,0,40.1,0,352,725,56,38,13,55,4480,704,355,26,0.931,0.9,2.82,"basic_hp;basic_hp;basic_armor;basic_armor;basic_hp;basic_power;basic_power;basic_as;basic_as;basic_mr;basic_mr;basic_haste;basic_hp;basic_haste;basic_armor;basic_hp"
27,0,382,151,43,bot1_2,Goliath,1,TANK,physical,0,8,8,1,7034,4878,13837,795,17.4,2.8,339,441,34,17,9,191,2541,399,280,101,0.734,0,0.35,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_power;basic_armor;basic_as;basic_haste"
27,0,382,151,43,bot0_3,Pyromancer,0,SLAYER,magical,6,1,20,26,17091,8507,6224,249,23,0.7,465,623,39,35,13,17,4317,679,370,12,0.969,0.9,1.37,"basic_hp;basic_hp;special_lifesteal;basic_hp;basic_armor;basic_hp;basic_armor;basic_power;basic_haste;basic_hp;basic_armor;basic_armor;basic_power;basic_armor"
27,0,382,151,43,bot1_3,Quiller,1,SLAYER,physical,6,8,2,1,11484,5870,11765,435,18.4,1.4,269,439,33,26,10,8,3183,500,318,63,0.834,0.9,0.5,"special_lifesteal;basic_power;basic_hp;basic_as;basic_power;basic_armor;basic_hp;basic_hp;basic_mr;basic_as;basic_armor"
27,0,382,151,43,bot0_4,Fusilier,0,SLAYER,physical,8,4,18,6.5,17331,11250,4479,440,31.8,1.2,470,706,54,15,12,16,4466,702,353,28,0.926,1.3,2.51,"special_lifesteal;basic_power;basic_power;basic_as;basic_as;basic_power;basic_hp;basic_power;basic_armor;basic_hp;basic_armor;basic_as;basic_mr;basic_hp;basic_power"
27,0,382,151,43,bot1_4,Eggchanter,1,SUPPORT,magical,2,7,7,1.29,5866,3893,12464,4423,13.8,15.7,132,202,30,16,9,60,2735,430,281,100,0.737,0.3,0.31,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_hp;basic_power;basic_mr;basic_haste;basic_as"
28,1,241,6,152,bot0_1,Zephyr,0,SPLITPUSHER,magical,0,5,0,0,3491,2373,6966,0,12.4,0,318,500,20,15,6,144,1494,372,192,49,0.797,0,0.34,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor"
28,1,241,6,152,bot1_1,Lynx,1,SLAYER,physical,13,0,6,19,16078,10609,4721,431,44.1,1.8,566,805,49,32,10,71,3546,884,241,0,1,3.2,2.25,"special_lifesteal;special_gw;basic_power;basic_power;basic_hp;basic_hp;basic_mr;basic_as;basic_hp;basic_power;basic_as"
28,1,241,6,152,bot0_2,Jirina,0,FIGHTER,magical,0,5,0,0,7718,4747,7222,1261,26.2,7,388,615,19,8,6,210,1535,383,181,59,0.753,0,0.66,"basic_hp;basic_hp;basic_hp;basic_armor;basic_haste"
28,1,241,6,152,bot1_2,Ironclad,1,TANK,physical,3,0,16,19,8808,6192,1062,0,25.7,0,356,539,26,14,10,105,2855,712,241,0,1,0.7,5.83,"basic_hp;basic_hp;basic_mr;basic_mr;basic_power;basic_mr;basic_power;basic_hp;basic_mr;basic_as"
28,1,241,6,152,bot0_3,Pyromancer,0,SLAYER,magical,0,5,0,0,4484,1510,4483,47,8.2,0.3,185,428,12,8,6,20,1545,385,183,58,0.761,0,0.34,"special_lifesteal;basic_power;basic_hp;basic_armor;basic_haste"
28,1,241,6,152,bot1_3,Doctor,1,SUPPORT,physical,2,0,18,20,5195,3914,3764,5452,16.3,22.7,210,292,13,18,10,45,2745,684,241,0,1,0.5,1.04,"special_gw;basic_hp;basic_mr;basic_hp;basic_hp;basic_power;basic_mr;basic_mr;basic_power"
28,1,241,6,152,bot0_4,Eggchanter,0,SUPPORT,magical,0,6,0,0,2364,1205,7150,1136,6.9,6.6,110,165,12,7,6,226,1526,380,173,67,0.721,0,0.17,"basic_hp;basic_hp;basic_armor;basic_armor;basic_power"
28,1,241,6,152,bot1_4,Cleric,1,SUPPORT,magical,3,0,15,18,6452,3693,1705,2679,15.3,11.1,350,416,36,31,10,82,2807,700,241,0,1,0.7,2.17,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_power;basic_mr;basic_haste;basic_hp;basic_armor"
29,1,247,1,151,bot0_1,Cleric,0,SUPPORT,magical,1,7,0,0.14,4064,1586,7175,1484,9.4,8.8,212,270,21,17,7,244,1769,430,168,79,0.681,0.2,0.22,"special_gw;basic_hp;basic_power;basic_mr;basic_haste"
29,1,247,1,151,bot1_1,Kratoma,1,SLAYER,physical,2,0,14,16,6566,4031,1969,0,16.4,0,228,399,19,17,9,42,2542,619,247,0,1,0.5,2.05,"basic_hp;basic_hp;basic_mr;basic_hp;basic_hp;basic_mr;basic_power;basic_power;basic_mr"
29,1,247,1,151,bot0_2,Zephyr,0,SPLITPUSHER,magical,0,4,0,0,3795,789,6745,119,3.9,0.6,144,189,21,21,6,284,1559,379,200,47,0.81,0,0.12,"special_lifesteal;basic_hp;basic_power;basic_mr"
29,1,247,1,151,bot1_2,Mage,1,MAGE,magical,4,1,13,17,7653,4824,1949,0,19.6,0,491,653,38,16,9,87,2837,690,246,0,1,1,2.48,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_power;basic_power;basic_hp;basic_mr;basic_haste"
29,1,247,1,151,bot0_3,Jailer,0,TANK,magical,0,6,1,0.17,8480,3072,7368,0,15.4,0,308,557,19,18,7,95,1645,400,199,47,0.808,0,0.42,"special_gw;basic_hp;basic_mr;basic_armor;basic_hp"
29,1,247,1,151,bot1_3,Hana,1,TANK,magical,8,0,11,19,12060,8009,2772,0,32.5,0,305,915,13,29,10,237,3212,782,247,0,1,1.9,2.89,"special_gw;basic_hp;basic_power;basic_hp;basic_hp;basic_mr;basic_hp;basic_mr;basic_power;basic_haste"
29,1,247,1,151,bot0_4,Vanguard,0,FIGHTER,physical,0,5,1,0.2,6764,2039,7451,0,10.6,0,440,536,28,17,7,45,1645,400,193,53,0.783,0,0.27,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor"
29,1,247,1,151,bot1_4,Tamer,1,MAGE,magical,8,0,8,16,11610,8122,2382,2594,32.9,10.5,287,487,28,10,9,165,3140,764,247,0,1,1.9,3.41,"special_lifesteal;basic_power;basic_power;basic_power;basic_hp;basic_power;basic_haste;basic_mr;basic_hp;basic_haste"
30,0,241,151,2,bot0_1,Cleric,0,SUPPORT,magical,3,0,15,18,4505,3126,3525,4527,13,18.8,229,293,35,27,9,271,2721,678,241,0,1,0.7,0.89,"special_gw;basic_hp;basic_hp;basic_hp;basic_hp;basic_power;basic_mr;basic_power"
30,0,241,151,2,bot1_1,Doctor,1,SUPPORT,physical,0,5,2,0.4,1447,516,7304,232,2.8,1.3,112,237,11,6,7,72,1672,417,184,57,0.765,0,0.07,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_mr"
30,0,241,151,2,bot0_2,Summoner,0,MAGE,magical,1,1,13,14,5418,3352,2241,203,13.9,0.8,197,281,33,18,8,139,2339,583,241,0,1,0.2,1.5,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_power"
30,0,241,151,2,bot1_2,Zephyr,1,SPLITPUSHER,magical,0,5,1,0.2,3008,1528,5550,51,8,0.3,279,377,21,12,7,62,1637,408,191,50,0.793,0,0.28,"special_lifesteal;basic_power;basic_hp;basic_power;basic_hp"
30,0,241,151,2,bot0_3,Quiller,0,SLAYER,physical,11,0,9,20,10480,7839,1046,259,32.6,1.1,248,543,39,23,10,255,3480,868,241,0,1,2.7,7.49,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_as;basic_as;basic_mr;basic_power;basic_hp;basic_mr"
30,0,241,151,2,bot1_3,Lynx,1,SLAYER,physical,1,5,1,0.4,7415,2739,6880,0,14.9,0,438,657,27,25,8,182,1832,457,184,57,0.765,0.2,0.4,"basic_hp;basic_hp;basic_hp;basic_power;basic_armor;basic_hp"
30,0,241,151,2,bot0_4,Fusilier,0,SLAYER,physical,5,1,11,16,10471,5910,3061,0,24.8,0,314,477,39,14,9,198,2848,710,238,2,0.991,1.2,1.93,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_armor;basic_hp;basic_hp"
30,0,241,151,2,bot1_4,Mage,1,MAGE,magical,1,5,1,0.4,8597,3554,5274,142,17.4,0.7,490,528,28,13,8,78,1853,462,204,36,0.85,0.2,0.67,"special_lifesteal;basic_power;basic_hp;basic_haste;basic_mr;basic_armor"
31,0,223,151,0,bot0_1,Wanderer,0,SLAYER,physical,12,0,14,26,18616,8746,2433,489,39.2,2.2,609,1344,18,12,10,291,3491,939,223,0,1,3.2,3.59,"special_lifesteal;basic_power;basic_power;basic_as;basic_hp;basic_power;basic_as;basic_hp;basic_mr;basic_armor;basic_as"
31,0,223,151,0,bot1_1,Quiller,1,SLAYER,physical,0,7,0,0,4405,934,5706,117,6.5,0.8,150,287,18,11,7,263,1538,414,143,80,0.642,0,0.16,"special_lifesteal;basic_power;basic_hp;basic_as"
31,0,223,151,0,bot0_2,Jirina,0,FIGHTER,magical,8,0,18,26,10340,5814,1658,2142,26.1,9.6,358,570,22,6,10,174,3449,928,223,0,1,2.2,3.51,"special_lifesteal;basic_power;basic_power;basic_power;basic_hp;basic_hp;basic_hp;basic_haste;basic_power;basic_haste;basic_mr"
31,0,223,151,0,bot1_2,Summoner,1,MAGE,magical,0,7,0,0,2824,1599,6469,54,11.1,0.4,152,225,12,7,7,239,1514,407,144,79,0.646,0,0.25,"special_lifesteal;basic_hp;basic_power;basic_mr"
31,0,223,151,0,bot0_3,Vanguard,0,FIGHTER,physical,5,0,21,26,7992,5086,2168,0,22.8,0,367,552,30,18,10,241,3191,858,223,0,1,1.3,2.35,"basic_hp;basic_hp;basic_hp;basic_hp;basic_power;basic_armor;basic_power;basic_mr;basic_as;basic_mr;basic_haste"
31,0,223,151,0,bot1_3,Pyromancer,1,SLAYER,magical,0,7,0,0,4170,1500,5779,42,10.4,0.3,173,243,10,8,7,228,1528,411,144,79,0.646,0,0.26,"special_lifesteal;basic_power;basic_hp;basic_power"
31,0,223,151,0,bot0_4,Tamer,0,MAGE,magical,3,0,16,19,5784,4162,1034,1733,18.7,7.8,304,437,16,6,9,160,2760,742,223,0,1,0.8,4.03,"special_lifesteal;basic_power;basic_power;basic_hp;basic_haste;basic_hp;basic_mr;basic_armor;basic_haste"
31,0,223,151,0,bot1_4,Kratoma,1,SLAYER,physical,0,7,0,0,2807,1422,6137,87,9.9,0.6,177,244,10,7,6,228,1503,404,143,80,0.642,0,0.23,"special_lifesteal;basic_power;basic_as;basic_hp"
32,1,399,66,150,bot0_1,Zephyr,0,SPLITPUSHER,magical,1,7,7,1.14,9609,3672,11167,0,12.1,0,269,354,35,36,9,238,2688,404,303,97,0.758,0.2,0.33,"basic_hp;basic_hp;basic_hp;basic_mr;basic_mr;basic_hp;basic_armor;basic_haste;basic_armor"
32,1,399,66,150,bot1_1,Vanguard,1,FIGHTER,physical,4,2,22,13,20611,12000,6949,0,32.4,0,483,756,53,38,11,78,3903,587,371,28,0.929,0.6,1.73,"special_gw;basic_hp;basic_power;basic_hp;basic_mr;basic_hp;basic_mr;basic_as;basic_power;basic_hp;basic_mr;basic_power;basic_armor"
32,1,399,66,150,bot0_2,Oracle,0,MAGE,physical,2,8,5,0.88,10063,4404,11806,0,15,0,375,481,19,20,10,67,2817,423,293,106,0.735,0.3,0.37,"basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_mr;basic_hp;basic_armor;basic_mr;basic_as"
32,1,399,66,150,bot1_2,Tamer,1,MAGE,magical,13,2,14,13.5,24555,12679,4516,4775,34.3,12.9,456,828,55,14,13,88,4838,727,370,29,0.927,2,2.81,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_hp;basic_mr;basic_power;basic_mr;basic_power;basic_haste;basic_mr;basic_haste;basic_haste;basic_armor"
32,1,399,66,150,bot0_3,Mage,0,MAGE,magical,4,8,5,1.13,16869,8326,11547,378,27.9,1.3,566,606,66,21,10,267,3167,476,299,100,0.749,0.6,0.72,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_haste;basic_mr;basic_hp;basic_armor;basic_mr"
32,1,399,66,150,bot1_3,Kratoma,1,SLAYER,physical,3,3,25,9.33,19606,10226,7180,563,26.5,1.5,386,687,32,31,11,110,3860,580,385,14,0.966,0.5,1.42,"special_lifesteal;basic_power;basic_hp;basic_as;basic_power;basic_hp;basic_power;basic_mr;basic_as;basic_mr;basic_armor;basic_armor;basic_hp"
32,1,399,66,150,bot0_4,Cleric,0,SUPPORT,magical,2,7,7,1.29,9701,5130,11275,5028,16.7,16.3,350,413,40,36,10,175,2850,428,308,91,0.771,0.3,0.45,"basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor;basic_mr;basic_haste;basic_power;basic_as"
32,1,399,66,150,bot1_4,Healer,1,SUPPORT,magical,10,2,19,14.5,10251,6716,6021,4724,18.2,12.8,159,224,61,14,12,209,4659,700,370,29,0.927,1.5,1.12,"special_heal_power;basic_hp;basic_power;basic_hp;basic_hp;basic_mr;basic_power;basic_hp;basic_mr;basic_mr;basic_haste;basic_power;basic_hp;basic_haste;basic_armor"
33,1,387,24,152,bot0_1,Eggchanter,0,SUPPORT,magical,2,6,7,1.5,5783,2487,11214,4354,8,14,131,200,27,14,10,176,2851,442,312,76,0.804,0.3,0.22,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_armor;basic_power;basic_mr;basic_haste;basic_as"
33,1,387,24,152,bot1_1,Oracle,1,MAGE,physical,5,1,17,22,20486,9354,6474,704,24.1,1.8,414,563,30,31,12,323,4073,631,387,0,1,0.8,1.44,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_as;basic_armor;basic_mr;basic_as;basic_power;basic_armor;basic_hp;basic_mr"
33,1,387,24,152,bot0_2,Kratoma,0,SLAYER,physical,1,6,7,1.33,10759,4814,8529,219,15.6,0.7,220,367,22,19,9,86,2686,416,309,78,0.798,0.2,0.56,"special_lifesteal;special_gw;basic_power;basic_hp;basic_power;basic_as;basic_mr;basic_hp"
33,1,387,24,152,bot1_2,Goliath,1,TANK,physical,4,1,19,23,16949,8975,7993,2507,24.1,6.7,556,626,43,27,12,270,3920,607,372,16,0.96,0.6,1.12,"basic_hp;basic_hp;basic_hp;basic_armor;basic_armor;basic_mr;basic_hp;basic_armor;basic_power;basic_mr;basic_armor;basic_power;basic_mr"
33,1,387,24,152,bot0_3,Quiller,0,SLAYER,physical,2,6,7,1.5,15273,6752,6699,488,22,1.6,289,479,33,23,10,213,2863,443,306,81,0.791,0.3,1.01,"special_lifesteal;basic_power;basic_hp;basic_power;basic_power;basic_as;basic_mr;basic_hp;basic_as"
33,1,387,24,152,bot1_3,Tamer,1,MAGE,magical,6,4,15,5.25,13235,9929,6213,4055,30.5,12.5,318,568,38,14,11,115,3890,602,325,62,0.839,0.9,1.6,"special_lifesteal;basic_power;basic_power;basic_hp;basic_power;basic_hp;basic_armor;basic_armor;basic_haste;basic_haste;basic_mr;basic_hp;basic_armor"
33,1,387,24,152,bot0_4,Bruiser,0,FIGHTER,physical,4,6,5,1.5,15593,8447,12552,0,27.7,0,395,706,42,27,10,71,3096,479,305,82,0.788,0.6,0.67,"basic_hp;basic_hp;basic_hp;basic_hp;basic_mr;basic_hp;basic_armor;basic_power;basic_as;basic_armor;basic_haste"
33,1,387,24,152,bot1_4,Volstrov,1,MAGE,magical,9,3,11,6.67,13172,8943,5208,393,26.2,1.2,271,467,11,11,12,45,4195,650,342,46,0.882,1.4,1.72,"special_lifesteal;basic_power;basic_power;basic_hp;basic_hp;basic_power;basic_power;basic_armor;basic_hp;basic_armor;basic_hp;basic_haste;basic_mr;basic_armor"
34,1,387,65,150,bot0_1,Wanderer,0,SLAYER,physical,5,3,9,4.67,34087,16326,6980,0,47.9,0,552,1054,31,23,12,159,3759,582,341,47,0.879,0.8,2.34,"basic_hp;basic_hp;basic_hp;basic_power;basic_armor;basic_as;basic_armor;basic_power;basic_mr;basic_hp;basic_hp;basic_armor;basic_haste"
34,1,387,65,150,bot1_1,Jirina,1,FIGHTER,magical,6,3,7,4.33,11535,7234,10179,4273,20.9,12.3,446,495,45,18,11,330,3430,531,347,41,0.894,0.9,0.71,"basic_hp;basic_hp;basic_hp;basic_armor;basic_mr;basic_hp;basic_armor;basic_armor;basic_haste;basic_mr;basic_hp"
34,1,387,65,150,bot0_2,Cleric,0,SUPPORT,magical,4,3,10,4.67,8948,4605,8156,5673,13.5,16.6,337,396,45,36,12,52,3577,554,342,46,0.882,0.6,0.56,"special_gw;special_heal_power;basic_hp;basic_hp;basic_armor;basic_hp;basic_mr;basic_armor;basic_power;basic_hp;basic_armor"
34,1,387,65,150,bot1_2,Kratoma,1,SLAYER,physical,4,4,11,3.75,17069,12050,8504,452,35.7,1.3,265,513,27,23,10,75,3325,515,337,50,0.87,0.6,1.42,"special_lifesteal;basic_power;basic_power;basic_as;basic_power;basic_as;basic_hp;basic_armor;basic_hp;basic_as;basic_hp"
34,1,387,65,150,bot0_3,Vanguard,0,FIGHTER,physical,4,5,8,2.4,13879,5353,8191,289,16.9,0.9,615,714,55,24,11,246,3496,541,316,71,0.817,0.6,0.65,"special_lifesteal;basic_power;basic_power;basic_power;basic_as;basic_hp;basic_armor;basic_mr;basic_as;basic_power;basic_as"
34,1,387,65,150,bot1_3,Eggchanter,1,SUPPORT,magical,4,3,11,5,6031,3819,9065,5781,11.1,16.7,139,212,35,19,10,227,3327,515,345,42,0.892,0.6,0.42,"basic_hp;basic_hp;basic_hp;basic_armor;basic_hp;basic_armor;basic_hp;basic_armor;basic_mr;basic_mr;basic_power"
